Time,Theta_calculated,linear_velocity_x,world_velocity_x,world_velocity_y,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
0.254,0.785385607612045,6.868061724847088e-06,4.856513995446277e-06,4.856392042282419e-06,-0.0002741318341032627,0.000145691931338374,-0.0025707665990584065,1.617206236774497e-07,1.617191474013593e-07,-9.128590075638648e-06
0.28800000000000003,0.7853764790219694,-8.738998442282008e-06,-6.179539054403e-06,-6.179271061323935e-06,-0.0001938652752786375,-0.0004686804854993722,0.0024104071719106665,-2.0577673109315891e-07,-2.0577164581983176e-07,-6.455713666778629e-06
0.321,0.7853700233083026,-3.526055150761843e-05,-2.493367668568407e-05,-2.4932273453401454e-05,-0.0004508922924739468,-0.0007964430349950876,-0.007718529044904183,-8.302872421933103e-07,-8.302488976496324e-07,-1.501471333938243e-05
0.35300000000000004,0.7853550085949632,-7.068077281465482e-06,-4.99810105377711e-06,-4.997669688264783e-06,-0.0001241167188049176,0.0008466208476322205,0.009813080290361237,-1.66435019437081e-07,-1.6642414640061766e-07,-4.133086736203756e-06
0.387,0.785350875508227,0.000184266110756609,0.00013030197772732194,0.00013028965489905712,0.0004543619085615544,0.005745771412554789,0.017371730551545703,4.338968559911861e-06,4.3387328129400775e-06,1.5130251555099763e-05
0.42100000000000004,0.7853660057597821,3.809306157269819e-05,2.6936728333979442e-05,2.6934995946588977e-05,-0.00043005857112798424,-0.0043895810565738975,-0.02655917356425041,8.969882142531807e-07,8.969402045485978e-07,-1.4320950418561877e-05
0.454,0.7853516848093636,-7.710824291945934e-06,-5.452629558228509e-06,-5.4521227207388034e-06,1.764611189470713e-05,-0.001375492068007331,0.013444585075756495,-1.8157023138297914e-07,-1.815580197271695e-07,5.876155260937475e-07
0.48800000000000004,0.7853522724248897,-7.314346091720736e-06,-5.1722610651535486e-06,-5.171786366756373e-06,0.00015222259634009014,1.1906252259014959e-05,0.0040413358692307205,-1.722336945923531e-07,-1.722230850878492e-07,5.069012458125002e-06
0.521,0.7853573414373478,-5.481099843603612e-06,-3.875881079147549e-06,-3.875564649939099e-06,0.00019219827579234245,5.505243988339711e-05,0.0012004708544219912,-1.2906480652475587e-07,-1.2905833638723765e-07,6.4002025838850045e-06
0.553,0.7853637416399317,-3.992184604536045e-06,-2.8229979731506106e-06,-2.8228036347366003e-06,0.00021238335643609233,4.4712169341368376e-05,0.0006061585778903868,-9.40043198608982e-08,-9.400087376260056e-08,7.072365769321875e-06
0.5870000000000001,0.785370814005701,-2.7581488252702534e-06,-1.950359076816548e-06,-1.9502523974652568e-06,0.0002306006151414414,3.7058131509483225e-05,0.0005470648259864582,-6.494589248327991e-08,-6.494446965148893e-08,7.679000484209998e-06
0.62,0.7853784930061852,-1.5152495272477483e-06,-1.071464291406581e-06,-1.0714221399920378e-06,0.0002304277070252814,3.732430324391907e-05,-5.1924359207202926e-06,-3.56791760448084e-08,-3.567894213443337e-08,7.673242643941871e-06
0.654,0.7853861662488292,-4.6167647954503767e-07,-3.264584859011214e-07,-3.264506528531486e-07,0.00023349019222944806,3.163883026134266e-05,9.19665226476474e-05,-1.087088882611949e-08,-1.0870985495552697e-08,7.775223401240621e-06
0.6880000000000001,0.7853939414722304,5.941391567387401e-07,4.201216004091668e-07,4.2011805298018505e-07,0.00024060984670596885,3.170617526377711e-05,0.00021380343773335693,1.3989817591125341e-08,1.3990162864572705e-08,8.012307895308764e-06
0.7210000000000001,0.7854019537801257,1.64255846908106e-06,1.161459829580363e-06,1.1614686343681734e-06,0.00023059037653468437,3.1484063433703296e-05,-0.0003008849901286629,3.8675978207791894e-08,3.867753962705308e-08,7.678659538604991e-06
0.754,0.7854096324396643,2.7760133118964203e-06,1.9629153243600584e-06,1.962960350393909e-06,0.00022464153713721858,3.403768296742824e-05,-0.00017864382574972346,6.536401507343218e-08,6.536764485373434e-08,7.48056318666938e-06
0.788,0.785417113002851,4.188570762130613e-06,2.9617106645385445e-06,2.961822913162445e-06,0.00022181527726751124,4.2419142649675446e-05,-8.487266875998017e-05,9.862336249633846e-08,9.863030555286621e-08,7.386448733008125e-06
0.8200000000000001,0.785424499451584,5.536731786963971e-06,3.914957483567928e-06,3.9151636980633035e-06,0.00020243553233254506,4.048531606106179e-05,-0.0005819743223713566,1.3036600778996756e-07,1.303770274118344e-07,6.741103226673751e-06
